"Sec Short Name","Board","Session Name","Last","Last Time","Bid Depth","Bid Price","Total Value","Offer Price","Total Volume","Offer Depth","Issued Qty","Security","Ref Price","Change Price","High Limit","Low Limit","Daily Value","Daily Volume","Number of Trades","MM Rule Tag","Contract Size","High","Low","Unadj Prev Price","Previous Date","Inherited State","Open","Open Qty","Close","Change Percent","Avg Price","52 Week High Price","52 Week Low Price","TOP","Orders","Last Auction Price","Has News","Change LTP","Sec Name","ISIN","Quote Basis","Security Board State","Previous Close","Market Cap","CB Ref Price","Change Ref Price","Change CB Ref Price","Change Percent Ref Price","Close Bid Price","Close Bid Depth","Close Offer Price","NMS","Close Offer Depth","CB High Limit","CB Low Limit","Ref Price Div Adj","52 Week High Date","52 Week Low Date","Accrued Interest","Adjustment Factor","Avg Yield","Bid Yield","Board Name","CB Ref Yield","Change CB Ref Yield","Change Ref Yield","Change Yield","Close Bid Yield","Close Offer Yield","Closing Yield","Coupon Rate","Currency Id","Expiry Price","High Yield","Instrument","Is Tradeable","Issue Date","Issuer Id","Last Qty","Last Yield","Low Yield","Market Maker Quotation Status","Maturity Date","Max Qty","Min Qty","Next Coupon Date","Number of Bids","Number of Offers","Off Mkt Last","Off Mkt Last Qty","Off Mkt Value Today","Off Mkt Volume Today","Offer Yield","Open Yield","Option Strike","Option Verb","Previous Yield","Qty Multiplier","Ref Price Date Time","Ref Yield","Sector","Security Remarks","Settlement Date","Settlement Price","Settlement Price Type","TOV","Underlying Security"
"ABAR","REG","Closing","","","","","","","","","221962100","633","86.6","","95.2","78.0","","","","0","1","","","86.6","1/20/2019","A","","","","","","90.0","56.0","","","","","","BURGAN CO. FOR WELL DRILLING TRADHING & MAINT","KW0EQ0601959","","A","86.6","19221917.860","86.6","","","","","","","1052","","","","86.6","3/11/2018","2/12/2018","","0.907029478","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS633T1","","","","None","","","1","","","","","","","","","","","","","1","","","0500","","1/29/2019","","","",""
"IFAHR","REG","Closing","","","","","","","","","608603602","634","100.0","","110.0","90.0","","","","0","1","","","100.0","1/3/2019","A","","","","","","190","90.0","","","","","","IFA HOTELS & RESORTS CO.","KW0EQ0602007","","A","100.0","60860360.200","100.0","","","","","","","87","","","","100.0","1/24/2018","3/19/2018","","0.806123214","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS634T1","","","","None","","","1","","","","","","","","","","","","","1","","","5000","","1/29/2019","","","",""
"CGC","REG","Closing","","","","","","","","","148121896","635","423","","465.0","381.0","","","","0","1","","","423","7/10/2018","A","","","","","","474","410","","","","","","COMBINED GROUP CONTRACTING CO.","KW0EQ0602015","","A","423","62655562.008","423","","","","","","","485","","","","423","3/4/2018","3/14/2018","","0.574203566","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS635T1","","","","None","","","1","","","","","","","","","","","","","1","","","2000","","1/29/2019","","","",""
"PAPCO","REG","Enquiry","","","","","","","","","52315800","637","80.0","","","","","","","0","1","","","80.0","7/10/2018","A","","","","","","80.0","70.0","","","","","","PALMS AGRO PRODUCTION CO.","KW0EQ0605026","","A","80.0","4185264.000","80.0","","","","","","","","","","","80.0","1/29/2018","1/29/2018","","0.850961538","","","Regular Market","","","","","","","","","KWD","","","AUCTION_MKT","True","","IS637T1","","","","None","","","1","","","","","","","","","","","","","1","","","5000","","1/29/2019","","","",""
"OSOS","REG","Closing","","","","","","","","","100000000","638","90.0","","99.0","81.0","","","","0","1","","","90.0","4/3/2018","A","","","","","","103","84.0","","","","","","OSOS HOLDING GROUP COMPANY","KW0EQ0602056","","A","90.0","9000000.000","90.0","","","","","","","1393","","","","90.0","2/20/2018","1/29/2018","","4.000005120","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS638T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
"MTCC","REG","Closing","","","","","","","","","306710000","639","56.0","","61.6","50.4","","","","0","1","","","56.0","11/15/2016","S","","","","","","","","","","","","","MUSHRIF TRADING & CONTRACTING CO.","KW0EQ0602080","","A","56.0","17175760.000","56.0","","","","","","","0","","","","56.0","","","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS639T1","","","","None","","","1","","","","","","","","","","","","","1","","","2000","","1/29/2019","","","",""
"UPAC","REG","Closing","","","","","","","","","126925693","640","697","","766.0","628.0","","","","0","1","","","697","9/10/2018","A","","","","","","800","375","","","","","","UNITED PROJECTS CO.","KW0EQ0602148","","A","697","88467208.021","697","","","","","","","114","","","","697","2/28/2018","2/19/2018","","0.585573596","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS640T1","","","","None","","","1","","","","","","","","","","","","","1","","","2000","","1/29/2019","","","",""
"ALAFCO","REG","Closing","","","","","","","","","952093195","642","443","","487.0","399.0","","","","0","1","","","443","9/23/2018","A","","","","","","443","355","","","","","","ALAFCO AVIATION LEASE AND FINANCE","KW0EQ0602221","","A","443","421777285.385","443","","","","","","","2500","","","","443","9/17/2018","2/21/2018","","0.921345339","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS642T1","","","","None","","","1","","","","","","","","","","","","","1","","","2000","","1/29/2019","","","",""
"MASHAER","REG","Closing","","","","","","","","","179376890","644","59.0","","64.9","53.1","","","","0","1","","","59.0","7/10/2018","A","","","","","","69.0","44.0","","","","","","MASHAER HOLDING COMPANY (K.S.C.Public)","KW0EQ0602247","","A","59.0","10583236.510","59.0","","","","","","","2500","","","","59.0","1/23/2018","3/26/2018","","0.883612516","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS644T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
"OULAFUEL","REG","Closing","","","","","","","","","398440356","645","113","","124.0","102.0","","","","0","1","","","113","1/20/2019","A","","","","","","118","108","","","","","","OULA FUEL MARKETING CO.","KW0EQ0602262","","A","113","45023760.228","113","","","","","","","2430","","","","113","2/22/2018","4/1/2018","","0.855688187","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS645T1","","","","None","","","1","","","","","","","","","","","","","1","","","5000","","1/29/2019","","","",""
"HAYATCOMM","REG","Enquiry","","","","","","","","","87323223","649","86.0","","","","","","","0","1","","","86.0","9/16/2018","A","","","","","","99.5","62.1","","","","","","HAYAT COMMUNICATIONS COMPANY","KW0EQ0602312","","A","86.0","7509797.178","86.0","","","","","","","","","","","86.0","3/4/2018","3/28/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","AUCTION_MKT","True","","IS649T1","","","","None","","","1","","","","","","","","","","","","","1","","","6000","","1/29/2019","","","",""
"MUBARRAD","REG","Closing","","","","","","","","","163692310","650","64.0","","70.4","57.6","","","","0","1","","","64.0","4/3/2018","A","","","","","","73.4","62.0","","","","","","MUBARRAD HOLDING CO.","KW0EQ0602338","","A","64.0","10476307.840","64.0","","","","","","","2500","","","","64.0","1/23/2018","3/25/2018","","1.755309000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS650T1","","","","None","","","1","","","","","","","","","","","","","1","","","2000","","1/29/2019","","","",""
"MUNTAZAHAT","REG","Closing","","","","","","","","","196465500","651","67.0","","73.7","60.3","","","","0","1","","","67.0","9/12/2018","A","","","","","","73.5","61.0","","","","","","KUWAIT RESORTS COMPANY","KW0EQ0602353","","A","67.0","13163188.500","67.0","","","","","","","5269","","","","67.0","1/23/2018","4/3/2018","","0.907457323","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS651T1","","","","None","","","1","","","","","","","","","","","","","1","","","5000","","1/29/2019","","","",""
"ATC","REG","Closing","","","","","","","","","150000000","652","1200","","1320.0","1080.0","","","","0","1","","","1200","1/3/2019","A","","","","","","1200","1100","","","","","","ADVANCED TECHNOLOGY COMPANY","KW0EQ0602387","","A","1200","180000000.000","1200","","","","","","","0","","","","1200","1/3/2019","7/10/2018","","0.961318000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS652T1","","","","None","","","1","","","","","","","","","","","","","1","","","4000","","1/29/2019","","","",""
"YIACO","REG","Closing","","","","","","","","","181912336","653","142","","156.0","128.0","","","","0","1","","","142","3/19/2018","A","","","","","","192","120","","","","","","YIACO MEDICAL CO.","KW0EQ0602411","","A","142","25831551.712","142","","","","","","","98","","","","142","1/29/2018","2/18/2018","","0.889915715","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS653T1","","","","None","","","1","","","","","","","","","","","","","1","","","4000","","1/29/2019","","","",""
"JAZEERA","REG","Closing","","","","","","","","","199995825","654","713","","784.0","642.0","","","","0","1","","","713","12/13/2018","A","","","","","","713","561","","","","","","JAZEERA AIRWAYS CO.","KW0EQ0602452","","A","713","142597023.225","713","","","","","","","2500","","","","713","12/13/2018","4/18/2018","","2.032938065","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS654T1","","","","None","","","1","","","","","","","","","","","","","1","","","5000","","1/29/2019","","","",""
"SOOR","REG","Closing","","","","","","","","","400938220","655","115","","126.0","104.0","","","","0","1","","","115","9/6/2018","A","","","","","","118","112","","","","","","SOOR FUEL MARKETING COMPANY","KW0EQ0602569","","A","115","46107895.300","115","","","","","","","2500","","","","115","2/1/2018","3/15/2018","","0.796911460","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS655T1","","","","None","","","1","","","","","","","","","","","","","1","","","5000","","1/29/2019","","","",""
"FUTUREKID","REG","Closing","","","","","","","","","114625235","657","112","","123.0","100.8","","","","0","1","","","112","9/9/2018","A","","","","","","124","108","","","","","","FUTURE KID ENTERTAINMENT & REAL ESTATE","KW0EQ0602668","","A","112","12838026.320","112","","","","","","","194","","","","112","2/4/2018","1/23/2018","","0.900931000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS657T1","","","","None","","","1","","","","","","","","","","","","","1","","","5000","","1/29/2019","","","",""
"LOGISTICS","REG","Closing","","","30","44.0","","","","","690984641","658","44.0","","48.4","39.6","","","","0","1","","","44.0","1/7/2019","A","","","","","","57.4","41.9","","1","","","","KGL LOGISTICS COMPANY","KW0EQ0602726","","A","44.0","30403324.204","44.0","","","","44.0","30","","29635","","","","44.0","1/23/2018","11/4/2018","","0.445018095","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS658T1","","","","None","","","1","","1","","","","","","","","","","","1","","","2000","","1/29/2019","","","",""
"ALRAI","REG","Closing","","","","","","","","","233038601","660","137","","150.0","124.0","","","","0","1","","","137","9/9/2018","A","","","","","","144","105","","","","","","ALRAI MEDIA GROUP COMPANY","KW0EQ0602783","","A","137","31926288.337","137","","","","","","","2349","","","","137","3/13/2018","1/25/2018","","0.964788732","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS660T1","","","","None","","","1","","","","","","","","","","","","","1","","","5000","","1/29/2019","","","",""
"JIYAD","REG","Closing","","","","","","","","","350000000","661","100.0","","110.0","90.0","","","","0","1","","","100.0","1/3/2019","A","","","","","","130","68.0","","","","","","JIYAD HOLDING COMPANY","KW0EQ0602825","","A","100.0","35000000.000","100.0","","","","","","","20409","","","","100.0","1/28/2018","1/31/2018","","1.620560748","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS661T1","","","","None","","","1","","","","","","","","","","","","","1","","","5000","","1/29/2019","","","",""
"CATTL","REG","Closing","","","","","","","","","209213192","701","223","","245.0","201.0","","","","0","1","","","223","9/10/2018","A","","","","","","230","199","","","","","","LIVESTOCK TRANSPORT & TRADING COM.","KW0EQ0701213","","A","223","46654541.816","223","","","","","","","121","","","","223","2/5/2018","3/15/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS701T1","","","","None","","","1","","","","","","","","","","","","","1","","","3000","","1/29/2019","","","",""
"DANAH","REG","Closing","","","","","","","","","148750000","702","139","","152.0","126.0","","","","0","1","","","71.5","3/29/2018","A","","","","","","155","129","","","","","","DANAH ALSAFAT FOODSTUFF COM.","KW0EQ0701221","","S","139","20676250.000","139","","","","","","","3805","","","","139","2/18/2018","3/29/2018","","1.944055944","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS702T1","","","","None","","","1","","","","","","","","","","","","","1","","","3000","","1/29/2019","","","",""
"FOOD","REG","Closing","","","","","","","","","391154049","704","1085","","1193.0","977.0","","","","0","1","","","1085","1/20/2019","A","","","","","","1372","900","","","","","","KUWAIT FOOD COMPANY (AMERICANA)","KW0EQ0701247","","A","1085","424402143.165","1085","","","","","","","33","","","","1085","3/29/2018","3/22/2018","","0.933472073","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS704T1","","","","None","","","1","","","","","","","","","","","","","1","","","3000","","1/29/2019","","","",""
"SCEM","REG","Closing","","","","","","","","","608253747","804","85.7","","94.2","77.2","","","","3","1","","","85.7","1/14/2019","A","","","","","","90.0","73.0","","","","","","SHARJAH CEMENT & INDUSTRIAL DEVELOPMENT CO.","AES000401019","XD","A","85.7","52127346.118","85.7","","","","","","","1168","","","","85.7","10/4/2018","1/25/2018","","0.900287647","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS804T1","","","","Continuous","","","1","","","","","","","","","","","","","1","","","2000","","1/29/2019","","","",""
"GCEM","REG","Closing","","","1000","91.0","","","","","821096820","805","91.0","","100.1","81.9","","","","0","1","","","91.0","10/16/2018","A","","","","","","91.0","77.7","","1","","","","GULF CEMENT COMPANY","AEG000101010","","A","91.0","74719810.620","91.0","","","","91.0","1000","","2144","","","","91.0","10/4/2018","2/28/2018","","0.922255150","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS805T1","","","","None","","","1","","1","","","","","","","","","","","1","","","2000","","1/29/2019","","","",""
"QIC","REG","Closing","","","","","","","","","363000000","806","73.8","","81.1","66.5","","","","0","1","","","73.8","1/14/2019","A","","","","","","82.0","61.1","","","","","","UMM AL QAIWAIN GENERAL INVESTMENTS COMPANY P.S.C","AEU000701018","","A","73.8","26789400.000","73.8","","","","","","","468","","","","73.8","3/4/2018","4/3/2018","","0.886369666","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS806T1","","","","None","","","1","","","","","","","","","","","","","1","","","8700","","1/29/2019","","","",""
"FCEM","REG","Closing","","","","","","","","","355865320","807","83.8","","92.1","75.5","","","","0","1","","","83.8","1/14/2019","A","","","","","","83.8","69.3","","","","","","FUJAIRAH CEMENT INDUSTRIES","AEF000301018","","A","83.8","29821513.816","83.8","","","","","","","2500","","","","83.8","1/14/2019","4/3/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS807T1","","","","None","","","1","","","","","","","","","","","","","1","","","2000","","1/29/2019","","","",""
"RKWC","REG","Closing","","","15000","66.0","","","","","500156089","808","68.2","","75.0","61.4","","","","0","1","","","68.2","10/17/2018","A","","","","","","99.7","65.1","","1","","","","RAS AL KHAIMAH CO. FOR WHITE CEMENT  CONSTRUCTION MATERIALS","AER000101017","","A","68.2","34110645.270","68.2","","","","66.0","15000","","843","","","","68.2","1/28/2018","4/3/2018","","0.843886851","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS808T1","","","","None","","","1","","1","","","","","","","","","","","1","","","2000","","1/29/2019","","","",""
"EKHOLDING","REG","Closing","","","","","","","","","1024441170","811","296","","325.0","267.0","","","","0","1","","","296","9/23/2018","A","","","","","","325","270","","","","","","EGYPT KUWAIT HOLDING  (S.A.E)","EGS69082C013","","A","296","303234586.320","296","","","","","","","2083","","","","296","3/15/2018","1/28/2018","","0.925139009","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS811T1","","","","None","","","1","","","","","","","","","","","","","1","","","8700","","1/29/2019","","","",""
